CD_CLIENTE;NR_PROPOSTA_count;ITEM_PROPOSTA_agg_moda;HOSPEDAGEM_agg_moda;FAT_FAIXA_agg_moda;CD_PROD_agg_moda;QTD_median;QTD_sum;VL_PCT_DESC_TEMP_median;VL_PCT_DESC_TEMP_sum;VL_PCT_DESCONTO_median;VL_PCT_DESCONTO_sum;PRC_UNITARIO_median;PRC_UNITARIO_sum;VL_DESCONTO_TEMPORARIO_median;VL_DESCONTO_TEMPORARIO_sum;VL_TOTAL_median;VL_TOTAL_sum;VL_FULL_median;VL_FULL_sum;VL_DESCONTO_median;VL_DESCONTO_sum
TB3857;6;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301093;3.0;18.0;0.0;0.0;10.02409789380467;54.61651492401354;124.64016710145285;3655.913987012997;0.0;0.0;225.95733352568698;5847.956557511604;300.268920218405;9685.4939982482;74.3115866927174;3837.537440736605
TB3904;1;2.0;ON PREMISES;Faixa 00 - Ate 4.5 M;71A3301046;1.0;1.0;0.0;0.0;0.0;0.0;347.541296320662;347.541296320662;0.0;0.0;347.541296320662;347.541296320662;347.541296320662;347.541296320662;0.0;0.0
TB3925;3;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;2F26001124;1.0;3.0;0.0;0.0;0.0;6.65470621341698;1470.18981413837;2941.5440967676577;0.0;0.0;1470.18981413837;2941.5440967676577;1471.35007877192;3218.002368854168;0.0;276.458272086507
TB3936;5;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;AUT.01.000167;1.0;5.0;0.0;1.8076586682055;0.0;11.14022202498737;43.4931083284978;1000.4676072764878;0.0;4.72513568154181;43.4931083284978;1000.4676072764878;43.4931083284978;1244.7873897852487;0.0;244.31978250876048
TB3971;3;1.0;ON PREMISES;Faixa 01 - De 4.5 M ate 7.5 M;71A3301148;1.0;14.0;0.0;0.0;0.0;0.0;60.1067526465167;156.2699899376812;0.0;0.0;84.1444090762819;288.4771003013896;84.1444090762819;288.4771003013896;0.0;0.0
TB4028;11;1.0;ON PREMISES;Faixa 02 - De 7.5 M ate 15 M;2010083-8;1.0;170.0;0.0;0.0;17.1895727774239;146.844941718805;168.15429471679;11630.736510390972;0.0;0.0;2312.12155235587;27128.992372266548;315.650834327623;22356.66839176984;147.496539610833;10550.904279865528
TB4038;1;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;PCSF.76;37.0;37.0;0.0;0.0;0.0;0.0;59.9470060665358;59.9470060665358;0.0;0.0;2218.04763217656;2218.04763217656;2140.57894860053;2140.57894860053;0.0;0.0
TB4069;3;1.0;ON PREMISES;Faixa 01 - De 4.5 M ate 7.5 M;71A3301148;2.0;13.0;0.0;0.0;0.0;0.0;60.6070116732992;157.56898186436848;0.0;0.0;121.214023346598;399.976009270725;121.214023346598;399.976009270725;0.0;0.0
TB4074;4;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301092;5.0;20.0;0.0;0.0;9.761356808309671;34.23621440433854;488.0741462015362;1978.465596921445;0.0;0.0;2440.3707310076784;9892.327984607215;3600.015295591767;14379.041895527469;1093.4127917525082;4600.163409708286
TB4082;4;1.0;ON PREMISES;Faixa 01 - De 4.5 M ate 7.5 M;0113301154;27.0;108.0;0.0;0.0;18.42340491490835;67.22808702777276;254.3333707591457;1221.2205653806911;0.0;0.0;5202.273492800706;34704.94450086163;8591.118523158444;66619.7888666348;3388.845030357735;31914.844365773257
TB4090;2;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301154;5.0;10.0;0.0;0.0;14.555856136422168;29.111712272844336;425.8423436555356;851.6846873110712;0.0;0.0;2129.211718277678;4258.423436555356;4091.0363458082147;8182.072691616429;1961.824627530532;3923.649255061064
TB4095;5;1.0;ON PREMISES;Faixa 02 - De 7.5 M ate 15 M;0113301153;1.0;7.0;0.0;0.0;23.1212155235587;125.2749495640088;153.936849098486;3645.6607788926376;0.0;0.0;307.873698196972;5784.322768533393;4188.56793867264;21774.366884595067;4146.68490771605;16059.844963798607
TB4132;2;1.0;TOTVS CLOUD;Faixa 03 - De 15 M ate 25 M;0113301092;3.0;6.0;0.0;0.0;6.30578605187965;12.6115721037593;507.79654304313163;1015.5930860862633;0.0;0.0;1523.389629129396;3046.779258258792;2104.3669212332748;4208.7338424665495;605.77164285987;1211.54328571974
TB4142;2;1.0;ON PREMISES;Sem Informações de Faturamento;71A3301148;1.5;3.0;0.0;0.0;0.0;0.0;36.06279043069965;72.1255808613993;0.0;0.0;42.07220453814095;84.1444090762819;42.07220453814095;84.1444090762819;0.0;0.0
TB4144;2;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;71A3301148;1.5;3.0;0.0;0.0;0.0;0.0;36.06279043069965;72.1255808613993;0.0;0.0;42.07220453814095;84.1444090762819;42.07220453814095;84.1444090762819;0.0;0.0
TB4155;4;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301114;5.0;20.0;0.0;0.0;20.5106200980805;85.2416158493089;249.03651047556644;1072.2190448321423;0.0;0.0;1245.1825523778318;5361.095224160712;2054.172864260311;11472.831219937176;898.112088082377;6365.144517914663
TB4166;2;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301153;2.0;4.0;0.0;0.0;20.7523418967359;41.5046837934718;1177.6055451885236;2355.211090377047;0.0;0.0;2355.2110903770467;4710.4221807540935;4510.482520478457;9020.965040956915;2155.2714301014153;4310.5428602028305
TB4172;1;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;71A3301150;4.0;4.0;21.0192868395988;21.0192868395988;0.0;0.0;84.1444090762819;84.1444090762819;168.288818152564;168.288818152564;336.577636305128;336.577636305128;336.577636305128;336.577636305128;0.0;0.0
TB4228;4;1.0;ON PREMISES;Faixa 02 - De 7.5 M ate 15 M;0113301092;5.5;22.0;0.0;0.0;6.30578605187965;25.2231442075186;330.7405803497711;1820.2197940208384;0.0;0.0;775.5633400214645;12308.722015116946;685.6407289929771;16657.978197820994;120.564527383255;4811.983170905661
TB4232;15;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;AUT.02.000056;10.0;324.5;0.0;0.0;14.7135007877192;187.91242434601338;60.1067526465167;2396.9301708962817;0.0;0.0;528.828441454834;34575.75996394537;567.520744669168;59250.12212101222;35.6066719062804;24799.807362854277
TB4253;2;1.0;TOTVS CLOUD;Faixa 00 - Ate 4.5 M;01A3301003;1.0;2.0;0.0;0.0;6.3036841231957;12.6073682463914;1626.1676359889825;3252.335271977965;0.0;0.0;1626.1676359889825;3252.335271977965;2255.7646404815378;4511.5292809630755;629.597004492555;1259.19400898511
TB4311;3;2.0;ON PREMISES;Faixa 00 - Ate 4.5 M;71A3301046;1.0;3.0;6.30578605187964;18.91735815563892;0.0;0.0;309.555241144139;847.985292827302;46.4316046286737;127.1961123811482;309.555241144139;847.985292827302;309.555241144139;847.985292827302;0.0;0.0
TB4327;2;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;AUT.01.000273;1.0;2.0;12.6115721037593;25.2231442075186;0.0;0.0;735.6750393859575;1471.350078771915;220.7025118157875;441.405023631575;735.6750393859575;1471.350078771915;676.5919260085295;1353.183852017059;0.0;0.0
TB4345;2;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301092;5.0;10.0;0.0;0.0;6.64629849868115;13.2925969973623;498.3189466071566;996.6378932143132;0.0;0.0;2491.59473303578;4983.18946607156;3553.5626716762517;7107.1253433525035;1078.82540668583;2157.65081337166
TB4355;2;1.0;ON PREMISES;Faixa 03 - De 15 M ate 25 M;0113301154;5.0;10.0;0.0;0.0;5.2968602835789;10.5937205671578;633.5044899160337;1267.0089798320673;0.0;0.0;3167.522449580178;6335.044899160356;3624.2400236744024;7248.480047348805;456.70706445080293;913.4141289016059
TB4358;6;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301111;1.0;24.0;0.0;0.0;0.0;33.6308589433581;75.9826199964657;4975.378699081966;0.0;0.0;117.41583821468295;5896.305121100044;192.76157381990845;8011.467548054142;0.0;2122.855485937382
TB4359;11;1.0;ON PREMISES;Faixa 02 - De 7.5 M ate 15 M;0113301140;4.0;66.0;0.0;0.0;13.3850818594565;122.96703186902077;495.252232657259;25915.687670309653;0.0;0.0;1094.50789659685;44576.67358436593;792.300998131837;69648.20987976789;155.105521446767;33131.48693048021
TB4370;5;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;71A3301150;5.0;21.0;0.0;0.0;0.0;25.576268226423856;58.5176945614431;587.2452434394471;0.0;0.0;118.632854922696;2599.648580892108;118.632854922696;4114.382467700958;0.0;1514.7338868088495
TB4380;18;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301103;6.0;163.0;0.0;12.61157210375928;18.713471073294798;241.18370491229246;72.1255808613993;10608.698910959687;0.0;24.04186028713311;538.303935962125;33261.06242613165;1044.469382346505;64909.48312735562;295.636269398957;31812.774708880133
TB4388;7;1.0;ON PREMISES;Faixa 03 - De 15 M ate 25 M;0113301107;1.0;7.0;0.0;0.0;0.0;68.7540872523276;309.555241144139;6026.544826215568;0.0;0.0;309.555241144139;6026.544826215568;309.555241144139;10740.889205893938;0.0;4714.3443796783595
TB4393;7;1.0;ON PREMISES;Faixa 02 - De 7.5 M ate 15 M;0113301092;3.0;62.0;0.0;0.0;1.18548777775337;25.07180534227347;87.5032911132498;3163.4615233627733;0.0;0.0;1696.20600166721;15308.325585992969;283.760372334584;13913.809408334522;4.45188495262703;2134.201696973399
TB4400;4;1.0;ON PREMISES;Faixa 01 - De 4.5 M ate 7.5 M;0113301117;5.0;20.0;0.0;0.0;6.032535322964855;34.87099686689441;382.9714062174902;1502.4586232945226;0.0;0.0;1611.7589148604366;7541.7201180480515;1873.482666872382;12231.459320551972;261.72375201194836;4689.739202503926
TB4410;2;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;01A3374001;1.0;2.0;7.15517543306785;14.3103508661357;0.0;0.0;1772.1802139489391;3544.3604278978783;167.3744791750415;334.748958350083;1772.1802139489391;3544.3604278978783;2031.417384327764;4062.834768655528;0.0;0.0
TB4413;6;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301092;6.0;32.0;0.0;0.0;11.993605070675049;56.42837744958686;350.349473042433;4953.38411733302;0.0;0.0;2292.51476159189;18010.359113080754;3208.283050619529;23894.826171832738;841.8770880717141;5938.293248490826
TB4442;3;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301154;2.0;5.0;0.0;8.40771473583952;16.134404578076;34.4674265595741;84.1444090762819;919.6862840945421;0.0;16.8280410437828;115.656523906208;1755.2281591127999;187.693823762881;3029.938605642903;72.037299856673;1274.710446530103
TB4511;2;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301136;2.0;4.0;0.0;0.0;20.769157326207548;41.538314652415096;212.55333430807468;425.10666861614936;0.0;0.0;425.1066686161499;850.2133372322998;816.8431174457539;1633.6862348915079;391.736448829603;783.472897659206
TB4615;10;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301114;1.0;11.0;0.0;0.0;0.0;11.514365330732232;272.00428520519597;4242.6715829977675;0.0;0.0;272.00428520519597;4254.69041121265;272.00428520519597;4547.531115461936;0.0;407.90868812399003
TB4649;2;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301136;2.0;4.0;0.0;0.0;25.2231442075186;50.4462884150372;181.56039586308628;363.12079172617257;0.0;0.0;363.1207917261731;726.2415834523462;907.8061831728;1815.6123663456;544.6853914466275;1089.370782893255
TB4671;1;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;50070221012-0;12.0;12.0;0.0;0.0;0.0;0.0;129.142498342495;129.142498342495;0.0;0.0;1549.70998010994;1549.70998010994;297.532209071889;297.532209071889;0.0;0.0
TB4702;2;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301100;1.0;2.0;0.0;0.0;16.817531400363;33.635062800726;1366.253644573924;2732.507289147848;0.0;0.0;1366.253644573924;2732.507289147848;2557.7970788657813;5115.5941577315625;1191.5434342918625;2383.086868583725
TB4721;8;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301092;1.0;10.0;0.0;0.0;14.635729426412645;96.35661473008882;111.59769961748195;3556.1648593869936;0.0;0.0;115.1373475212704;4280.443241448525;195.800962696915;8306.906236156801;80.66361517564435;4026.4629947082844
TB4727;1;1.0;ON PREMISES;Faixa 04 - De 25 M ate 35 M;PCSF.76;29.5;29.5;0.0;0.0;0.0;0.0;57.8534850973117;57.8534850973117;0.0;0.0;1706.68201422806;1706.68201422806;1706.6778103707;1706.6778103707;0.0;0.0
TB4733;4;1.0;ON PREMISES;Faixa 01 - De 4.5 M ate 7.5 M;0113301154;3.5;14.0;0.0;0.0;21.15801413274015;85.6872247303084;338.4105181175407;1416.6999329889586;0.0;0.0;1038.3527698761795;4989.978695720751;2253.301180063935;10217.475332728984;1214.9484101877556;5227.496637008221
TB4737;2;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301154;1.0;2.0;0.0;0.0;16.1848508664911;32.3697017329822;468.4442342220345;936.888468444069;0.0;0.0;468.4442342220345;936.888468444069;813.6502877748186;1627.3005755496372;345.2060535527831;690.4121071055662
TB4748;3;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;71A3301148;1.0;7.0;8.40771473583952;31.949315996190137;0.0;0.0;60.1067526465167;156.2699899376812;12.0230320722505;54.3348564803629;60.1067526465167;204.34530279721162;60.1067526465167;204.34530279721162;0.0;0.0
TB4779;3;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301154;3.0;46.0;0.0;0.0;0.0;21.0192868395988;92.362950230565;829.4168548332005;0.0;0.0;2035.99958885879;4648.511973296735;2335.4949993215;6684.583027730785;0.0;2035.99958885879
TB4804;4;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301107;2.5;10.0;0.0;0.0;8.800775399740024;43.55616618901665;698.845044985615;3996.586180394478;0.0;0.0;1456.4432005452713;7584.2631546113935;3285.5877837582066;13059.850434187405;1031.2167219941357;5860.795137913232
TB4808;2;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301092;2.0;4.0;0.0;0.0;6.30578605187965;12.6115721037593;580.5653140818242;1161.1306281636485;0.0;0.0;1161.1306281636435;2322.261256327287;1588.9109500657921;3177.8219001315842;459.6455607509785;919.291121501957
TB4815;5;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301103;9.0;60.0;0.0;0.0;21.1285871311647;87.1711863811841;307.091780726538;4873.103053177847;0.0;0.0;3236.97017329822;11427.21095978051;3236.97017329822;20265.362855378695;459.351290735224;8838.151895598196
TB4817;4;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301092;2.0;8.0;0.0;0.0;4.8218244010039655;15.10866338030362;731.7612481764245;5733.527559956828;0.0;0.0;1463.5224963528485;11467.055119913655;1670.5666755802645;13085.615875995385;207.0441792274162;1666.1231983423725
TB4850;2;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301154;3.0;6.0;0.0;0.0;17.866393813658952;35.732787627317904;407.3916136677361;814.7832273354722;0.0;0.0;1222.174841003206;2444.349682006412;2209.345647424966;4418.691294849932;987.170806421755;1974.34161284351
TB4880;2;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301153;1.0;2.0;0.0;0.0;7.3567503938596;14.7135007877192;1520.1568628134619;3040.3137256269238;0.0;0.0;1520.1568628134619;3040.3137256269238;2264.7125508891518;4529.4251017783035;744.55568807569;1489.11137615138
TB4892;1;1.0;ON PREMISES;Faixa 03 - De 15 M ate 25 M;1113301134;11.0;11.0;0.0;0.0;4.60322381787214;4.60322381787214;71.6925835525036;71.6925835525036;0.0;0.0;788.618419077539;788.618419077539;885.588796983345;885.588796983345;96.9703779058051;96.9703779058051
TB4894;3;2.0;ON PREMISES;Faixa 01 - De 4.5 M ate 7.5 M;71A33BB002;1.0;5.0;0.0;21.493103603537;0.0;0.0;241.776448801169;1888.88980412581;0.0;781.4424345505;356.049903633332;2126.256406548031;356.049903633332;2126.256406548031;0.0;0.0
TB4910;1;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;2010083-8;8.0;8.0;0.0;0.0;0.0;0.0;87.5032911132498;87.5032911132498;0.0;0.0;700.026328905998;700.026328905998;0.0336308589433581;0.0336308589433581;0.0;0.0
TB4912;4;1.0;ON PREMISES;Faixa 01 - De 4.5 M ate 7.5 M;0113301103;1.5;6.0;0.0;0.0;0.0;4.20385736791976;416.282772000886;2172.6039340293446;0.0;0.0;462.6387071969375;3512.642324056917;457.5898744980655;3778.3597405683927;0.0;275.815081909215
TB4988;4;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301093;3.5;14.0;0.0;0.0;3.266397174873655;17.74868580735721;519.352946947543;4269.433339001941;0.0;0.0;1816.2135179492136;8688.318011290796;2389.4031642790187;9877.971811695772;21.637253872683;1189.653800404976
TB5148;2;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301154;3.0;6.0;0.0;0.0;0.0;0.0;726.0082693684261;1452.0165387368522;0.0;0.0;2178.0248081052787;4356.049616210557;2178.0248081052787;4356.049616210557;0.0;0.0
TB5225;8;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301153;3.0;34.0;0.0;0.0;18.8143636501249;151.1833225224984;325.7989460137815;7209.745705560786;0.0;0.0;1525.7900316864789;17480.080340833993;2495.5883975353054;31179.791497277725;969.7983658488275;13699.711156443731
TB5353;5;2.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301098;1.0;68.0;0.0;0.0;10.0388113945924;41.8872348139525;305.77597337038;8517.178977842781;0.0;0.0;3263.58899815188;13890.314049505216;4410.25415311252;16541.4388638675;95.9194135638252;2934.7002169726775
TB5367;10;1.0;ON PREMISES;Sem Informações de Faturamento;0113301114;2.0;38.0;0.0;0.0;21.3051491406173;202.65114827793988;451.965113339789;4894.433425462671;0.0;0.0;523.493746454944;13973.563036962141;876.5589113570516;33038.64053665233;379.272011733721;20060.122130962107
TB5383;4;1.0;ON PREMISES;Faixa 02 - De 7.5 M ate 15 M;0113301136;2.5;10.0;0.0;0.0;15.5647819047229;62.5449899199102;260.6391568110253;1420.9037903568792;0.0;0.0;781.917470433075;3363.085894335803;1225.2646761686285;5379.012064262788;443.347205735554;2015.9261699269753
TB5520;16;1.0;ON PREMISES;Faixa 02 - De 7.5 M ate 15 M;0113301092;2.5;46.0;0.0;0.0;20.07762278918475;247.4390446757571;304.7796591741825;7381.97353806709;0.0;0.0;462.424310471174;18269.964120979286;953.9687409299295;34714.51668408834;431.75506904351505;16478.183422052407
TB5558;5;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301103;2.0;14.0;0.0;0.0;14.0703106104274;73.2017683475867;378.347163112778;6279.646466765915;0.0;0.0;497.131356900719;7298.97257819489;750.775295051526;12913.913525660068;253.643938150807;5614.940947465178
TB5559;15;1.0;ON PREMISES;Sem Informações de Faturamento;7P11001019;1.0;419.0;0.0;0.0;8.71459632369766;127.45254768059127;30.7386050742293;13474.771156401082;0.0;0.0;168.15429471679;14587.204300814747;170.575716560712;17541.397804402466;33.2230847786699;2995.6519449501466
TB5585;18;2.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301114;2.0;45.0;0.0;10.1911591856058;18.9173581556389;274.00321938364186;242.1253689627064;12287.265527111109;0.0;336.308589433581;574.6883214814704;20190.90833753548;952.030762683316;29288.888045472686;193.3984582111485;9097.97970793722
TB5707;13;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301140;1.0;22.0;0.0;0.0;0.0;20.32985423125992;120.209301435666;5906.495271359887;0.0;0.0;200.103610712981;8640.024097848132;168.280410437828;9664.50834226755;0.0;1618.0899240565254
TB5728;3;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;71A3301148;1.0;11.0;0.0;0.0;0.0;0.0;60.1067526465167;156.2699899376812;0.0;0.0;84.1444090762819;252.4206156567416;84.1444090762819;252.4206156567416;0.0;0.0
TB5735;2;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301154;1.0;2.0;0.0;0.0;13.28418928262645;26.5683785652529;298.87744342962316;597.7548868592463;0.0;0.0;298.87744342962316;597.7548868592463;732.1206779813826;1464.2413559627653;433.2432345517585;866.486469103517
TB5739;2;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;71A3301148;1.0;2.0;0.0;0.0;0.0;0.0;72.1255808613993;144.2511617227986;0.0;0.0;72.1255808613993;144.2511617227986;72.1255808613993;144.2511617227986;0.0;0.0
TB5783;8;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301098;1.0;22.0;0.0;8.40771473583952;20.7502399680519;126.0442554623381;426.771396133846;17058.11395367164;0.0;135.31796481596922;676.5919260085295;19929.512486398184;724.5978752214895;48338.49535004894;225.53694778889502;28927.154526677936
TB6074;2;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;71A3301148;1.0;2.0;16.18485086649106;32.36970173298212;0.0;0.0;72.1255808613993;144.2511617227986;29.9924203914235;59.984840782847;72.1255808613993;144.2511617227986;72.1255808613993;144.2511617227986;0.0;0.0
TB6275;2;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;71A3301148;2.0;4.0;0.0;0.0;0.0;0.0;36.06279043069965;72.1255808613993;0.0;0.0;48.08161864558225;96.1632372911645;48.08161864558225;96.1632372911645;0.0;0.0
TB6431;1;2.0;ON PREMISES;Faixa 00 - Ate 4.5 M;1113301134;2.0;2.0;0.0;0.0;15.2011482423979;15.2011482423979;57.315391354218;57.315391354218;0.0;0.0;114.630782708436;114.630782708436;179.57197132806;179.57197132806;64.9411886196244;64.9411886196244
TB6503;2;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;AUT.01.000273;1.0;2.0;10.43521412510035;20.8704282502007;0.0;0.0;615.0831869298115;1230.166373859623;152.65887645863802;305.31775291727604;615.0831869298115;1230.166373859623;615.0831869298115;1230.166373859623;0.0;0.0
TB6548;4;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301101;5.5;22.0;0.0;0.0;24.50218266892035;106.25669883153991;352.07305456328004;5050.934627555587;0.0;0.0;2238.554048417274;9080.33191470668;4444.9906265436375;42613.371300970604;2246.2450054718793;33533.039386263976
TB6575;4;1.0;ON PREMISES;Sem Informações de Faturamento;0113301104;3.0;12.0;0.0;0.0;14.71350078771915;67.2617178867162;613.1536163979365;5330.33559979964;0.0;0.0;2220.2987977970793;8889.287616621565;3721.72537410778;18007.3659666348;1459.9765426630104;9118.069942298496
TB6594;16;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301092;2.0;102.0;0.0;9.27122907778392;0.0;73.48342679123732;359.539105248705;14730.181693755067;0.0;339.919702912624;989.4682144733265;29335.56347382868;989.4682144733265;39745.00374940632;0.0;10409.356198430307
TB6627;2;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;1113301110;1.5;3.0;0.0;0.0;5.43558757672025;10.8711751534405;249.57880807602814;499.1576161520563;0.0;0.0;464.3770022185721;928.7540044371442;476.50933458238853;953.0186691647771;12.13233236381645;24.2646647276329
TB6654;28;1.0;ON PREMISES;Faixa 02 - De 7.5 M ate 15 M;AUT.02.000060;8.0;3877.0;0.0;0.0;0.8470772596358316;166.8174680737919;71.33945953359836;13254.720242477322;0.0;0.0;384.257786572074;43186.033363200746;482.838241849792;56824.16641691921;14.040883608851995;13882.919464395043
TB6685;4;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301154;2.5;10.0;0.0;0.0;22.21108040340405;88.8190984694087;337.3595537755607;1349.4382151022428;0.0;0.0;696.789358732701;3373.5955377556065;1473.834558476356;7266.241344728267;777.045199743655;3892.6458069726605
TB6709;4;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113301153;1.5;6.0;0.0;0.0;0.0;0.0;830.29756295178;6112.98454141473;0.0;0.0;1519.822656152715;7585.881639698041;1519.822656152715;7585.881639698041;0.0;0.0
TC0263;1;1.0;ON PREMISES;Faixa 01 - De 4.5 M ate 7.5 M;71A3301355;76.0;76.0;0.0;0.0;0.0;0.0;2.84601143808168;2.84601143808168;0.0;0.0;216.296869294207;216.296869294207;216.296869294207;216.296869294207;0.0;0.0
TC3698;113;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;TFV.000005;2.0;392.0;0.0;0.0;0.0;0.0;9.24848620942347;2349.1154971935644;0.0;0.0;32.3697017329822;5414.988675617445;32.3697017329822;5414.988675617445;0.0;0.0
TC4388;6;1.0;ON PREMISES;Sem Informações de Faturamento;FDV.000007;1.0;104.0;0.0;0.0;5.18545806332902;27.2115687425446;6.38565934187011;2721.526813702842;0.0;0.0;240.41860287133102;3191.564309867318;293.6394371491955;3800.7957273409847;53.22083427786416;607.2261775091694
TC5093;5;1.0;ON PREMISES;Sem Informações de Faturamento;BMV.2008081;1.0;8.0;0.0;8.40771473583952;0.0;0.0;16.815429471679;175.2882406701501;0.0;12.0230320722505;16.815429471679;383.8836432663283;12.0188282148826;350.26119203770617;0.0;0.0
TC5681;1;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;71A3301148;1.0;1.0;0.0;0.0;0.0;0.0;60.1067526465167;60.1067526465167;0.0;0.0;60.1067526465167;60.1067526465167;60.1067526465167;60.1067526465167;0.0;0.0
TC7343;1;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;71A3301148;1.0;1.0;0.0;0.0;0.0;0.0;60.1067526465167;60.1067526465167;0.0;0.0;60.1067526465167;60.1067526465167;60.1067526465167;60.1067526465167;0.0;0.0
TC8325;1;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;71A3301148;1.0;1.0;0.0;0.0;0.0;0.0;60.1067526465167;60.1067526465167;0.0;0.0;60.1067526465167;60.1067526465167;60.1067526465167;60.1067526465167;0.0;0.0
TC9008;1;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;71A3301148;1.0;1.0;0.0;0.0;0.0;0.0;60.1067526465167;60.1067526465167;0.0;0.0;60.1067526465167;60.1067526465167;60.1067526465167;60.1067526465167;0.0;0.0
TCAAT5;1;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;71A3301148;1.0;1.0;0.0;0.0;0.0;0.0;60.1067526465167;60.1067526465167;0.0;0.0;60.1067526465167;60.1067526465167;60.1067526465167;60.1067526465167;0.0;0.0
TCABJ7;1;1.0;ON PREMISES;Faixa 05 - De 35 M ate 50 M;VAV.715;127.5;127.5;0.0;0.0;0.0;0.0;71.7556414130224;71.7556414130224;0.0;0.0;9149.10702124585;9149.10702124585;9148.84428016035;9148.84428016035;0.0;0.0
TCAC14;10;1.0;ON PREMISES;Faixa 02 - De 7.5 M ate 15 M;71A3301149;3.0;131.0;0.0;12.6115721037593;0.0;0.0;12.0188282148826;312.5399798753624;0.0;349.74832143882;78.1286891827887;1911.0819671710567;78.1286891827887;1911.0819671710567;0.0;0.0
TCAGBS;10;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;TFV.000005;4.0;54.0;0.0;0.0;0.0;0.0;9.24848620942347;184.96972418846963;0.0;0.0;36.9939448376939;799.994057115131;36.9939448376939;799.994057115131;0.0;0.0
TCAIVC;4;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;71A3301149;1.0;4.0;0.0;8.40771473583952;0.0;11.9894012133072;35.73278762731795;184.3769802995925;0.0;2.4046064144501;35.73278762731795;184.3769802995925;6.0115160361252595;70.83920050681584;0.0;16.7733908979998
